Date,Time,CategoryA,CategoryB,Borrowing,Directions,Equipment,Referral,Reference,Other,Catalogue
6/6/2018,2pm-4pm,22,,,,30,,,,
6/6/2018,10am-12pm,,29,,4,9,27,,,
6/6/2018,12pm-2pm,,,,,7,,,,
6/6/2018,2pm-4pm,,19,,6,,21,,,
6/6/2018,4pm-6pm,,,,,,,,,2
6/6/2018,4pm-6pm,5,8,38,,,,10,,
6/6/2018,6pm-8pm,,36,,,,,,,
6/7/2018,8am-10am,,,,,,,,,
6/7/2018,8am-10am,23,30,,20,7,5,,,
6/7/2018,12pm-2pm,,,,20,,,0,,25
6/7/2018,12pm-2pm,5,,,,,,17,,
6/7/2018,10am-12pm,,25,,,,,16,39,12
6/7/2018,12pm-2pm,,,,,,,1,,
6/7/2018,2pm-4pm,,,,,11,,17,,19
6/7/2018,4pm-6pm,30,,,,,,,,
6/9/2018,8am-10am,,,,,,,,3,23
6/9/2018,10am-12pm,,,,16,33,,7,,
6/9/2018,10am-12pm,,24,,,,29,,,5
6/9/2018,10am-12pm,2,,,,,22,,33,
6/9/2018,12pm-2pm,7,,,7,14,3,11,,
6/9/2018,12pm-2pm,,,,18,,,,,
6/9/2018,2pm-4pm,,,31,,,,,,
6/9/2018,8am-10am,,,,,5,,,,34
6/9/2018,10am-12pm,,,14,,,17,,20,
6/9/2018,12pm-2pm,,,,,,,,,
6/9/2018,2pm-4pm,,,26,,,,2,,
6/9/2018,2pm-4pm,,,,20,,,,,
6/9/2018,2pm-4pm,,,,,36,,20,,17
6/9/2018,4pm-6pm,,18,,,,22,,10,
6/9/2018,4pm-6pm,38,,,,,33,,,19
6/10/2018,8am-10am,5,,,,,14,,,
6/10/2018,8am-10am,,3,,,29,,,,13
6/10/2018,10am-12pm,,,,17,,,,,
6/10/2018,10am-12pm,,,,,,,39,34,
6/10/2018,10am-12pm,24,,,,,,,6,
6/10/2018,10am-12pm,,22,,35,0,,7,12,28
6/10/2018,10am-12pm,,4,0,,,,,,18
6/10/2018,12pm-2pm,,,,,,31,,,33
6/10/2018,12pm-2pm,,,,38,,,,,7
6/10/2018,12pm-2pm,,,,,,,35,35,
6/10/2018,12pm-2pm,,,,,,,,,
6/10/2018,2pm-4pm,,,,36,,,,,
6/10/2018,12pm-2pm,11,,4,,39,37,,17,
6/10/2018,2pm-4pm,,,,,,11,,32,
6/10/2018,2pm-4pm,,,,,,,24,33,
6/10/2018,2pm-4pm,,,,,,,,26,
6/10/2018,4pm-6pm,,,,,,,33,,
6/10/2018,4pm-6pm,8,,,,34,,,,
6/10/2018,4pm-6pm,,14,,38,,,,37,
6/10/2018,6pm-8pm,,,16,,,38,,,15
6/11/2018,8am-10am,,,,,,,6,,
6/11/2018,8am-10am,,,,,,,,,
6/11/2018,10am-12pm,,,,16,,,17,20,
6/11/2018,8am-10am,,,39,28,,,,,
6/11/2018,10am-12pm,37,,,,,23,,,
6/11/2018,10am-12pm,,32,32,,,,29,,
6/11/2018,10am-12pm,,,,36,,,,38,
6/11/2018,10am-12pm,,,38,,,,,,
6/11/2018,12pm-2pm,,5,,,,10,,,
6/11/2018,12pm-2pm,,,,,3,,,,
6/11/2018,2pm-4pm,,,,,,26,,,27
6/11/2018,2pm-4pm,,,,26,15,,,,
6/11/2018,2pm-4pm,,36,,,,,,,
6/11/2018,2pm-4pm,,,4,,,,,,
6/11/2018,12pm-2pm,,,2,,,34,5,,31
6/11/2018,2pm-4pm,,,,18,27,,9,,
6/11/2018,4pm-6pm,,39,,,0,,,,
6/11/2018,4pm-6pm,,,,,,,,,
6/11/2018,4pm-6pm,,,19,,,,,5,
6/11/2018,6pm-8pm,,,,38,,,,,
6/12/2018,8am-10am,29,34,,,25,26,,5,
6/12/2018,10am-12pm,,,,,30,,,,
6/12/2018,10am-12pm,,,,,14,20,,,
6/12/2018,10am-12pm,,,,8,,,,,32
6/12/2018,12pm-2pm,,16,,,,,35,,
6/12/2018,12pm-2pm,,,,,,,0,14,
6/12/2018,8am-10am,12,1,,1,,,0,,
6/12/2018,12pm-2pm,,22,,,,,,,
6/12/2018,2pm-4pm,,21,37,,,32,,,
6/12/2018,2pm-4pm,,,,,,,,,
6/12/2018,2pm-4pm,,,,,,,,,
6/12/2018,2pm-4pm,7,,,,,,,25,
6/12/2018,10am-12pm,,26,,,,17,,22,
6/12/2018,12pm-2pm,8,,,,,,,,2
6/12/2018,2pm-4pm,1,,8,,,,,,
6/12/2018,4pm-6pm,,,,,,8,,25,
6/12/2018,4pm-6pm,,,,,,,,,
6/12/2018,6pm-8pm,,23,,,,,,7,
6/13/2018,8am-10am,,7,,,,,,,
6/13/2018,10am-12pm,35,,,35,,,,33,
6/13/2018,10am-12pm,,,,,8,,,,
6/13/2018,12pm-2pm,,,,,,,,14,
6/13/2018,10am-12pm,,,,,,,,,
6/13/2018,12pm-2pm,,,37,,,,,34,
6/13/2018,2pm-4pm,39,5,,,,,,38,
6/13/2018,12pm-2pm,,,,,,13,,,
6/13/2018,2pm-4pm,25,,11,,,,5,,
6/13/2018,12pm-2pm,,,,,,,,,
6/13/2018,2pm-4pm,,,,12,,3,8,,2
6/13/2018,4pm-6pm,,,23,36,6,,,,39
6/13/2018,4pm-6pm,,,,,,7,8,,
4/15/2018,6pm-8pm,6,,,,,,,39,
6/13/2018,4pm-6pm,,5,,7,,1,,,18
6/13/2018,6pm-8pm,,,,,,39,,,28
6/14/2018,8am-10am,,,,31,,,,18,
6/14/2018,10am-12pm,,,,,26,,39,14,
6/14/2018,10am-12pm,,,22,,,4,,,
6/14/2018,12pm-2pm,9,,,39,,8,25,0,
6/14/2018,2pm-4pm,,,,39,22,,,9,
6/14/2018,4pm-6pm,7,,,,,,,,
6/14/2018,4pm-6pm,,,12,,38,,,,
6/16/2018,8am-10am,19,11,,,,,,,
6/16/2018,8am-10am,,,,,,,36,,18
6/16/2018,10am-12pm,,,,,12,14,,,
6/16/2018,10am-12pm,,,9,,,,,,
6/16/2018,10am-12pm,,,29,32,,14,,19,
6/16/2018,10am-12pm,,,,,,0,,23,35
6/16/2018,12pm-2pm,17,,1,31,,,,,
6/16/2018,12pm-2pm,,2,,,,28,,,
6/16/2018,12pm-2pm,,,,,,,,,
6/16/2018,12pm-2pm,,,23,16,,,,,
6/16/2018,12pm-2pm,,,26,,,,,19,15
6/16/2018,12pm-2pm,,,23,,34,,,7,
6/16/2018,12pm-2pm,,,37,,,,20,39,
6/16/2018,2pm-4pm,,,,,,,20,,
6/16/2018,2pm-4pm,,,,,,31,,,
6/16/2018,2pm-4pm,,,,23,,5,,,
6/16/2018,8am-10am,7,,36,,,,,,
6/16/2018,10am-12pm,,,,,,,,,
6/16/2018,4pm-6pm,,,,,32,,35,36,
6/14/2018,4pm-6pm,,,,,29,,,,
6/16/2018,4pm-6pm,,,,,,,15,4,
6/16/2018,6pm-8pm,,,,11,,,,,
6/17/2018,8am-10am,,,,,,,,28,
6/17/2018,10am-12pm,,,,,,,,,
6/17/2018,10am-12pm,,,,,,22,,21,16
6/17/2018,10am-12pm,10,,,,,,,,1
6/17/2018,8am-10am,,33,,,18,3,,,
6/17/2018,12pm-2pm,,,27,,,,,,
6/17/2018,12pm-2pm,31,,,,,,2,,
6/17/2018,12pm-2pm,,,,,29,,,23,
6/17/2018,12pm-2pm,25,,28,,,35,,11,
6/17/2018,12pm-2pm,,,,,,,,,
6/17/2018,2pm-4pm,,,,,,39,,,
6/17/2018,2pm-4pm,25,,35,,2,,,12,2
6/17/2018,2pm-4pm,,,,32,,,,,
6/17/2018,10am-12pm,,,,,,,,18,10
6/17/2018,12pm-2pm,,,10,34,3,,,,
6/17/2018,2pm-4pm,,,,20,,,,,
6/17/2018,4pm-6pm,6,34,,,,,,,
6/17/2018,4pm-6pm,,,,4,,34,,,
6/17/2018,6pm-8pm,,,,,,21,0,,
6/18/2018,8am-10am,,,12,,,,5,,
6/18/2018,8am-10am,,,,,,,,31,
6/18/2018,10am-12pm,18,,4,,,,,,
6/18/2018,8am-10am,,,,1,,,,,
6/18/2018,10am-12pm,,,,,,,7,,32
6/18/2018,10am-12pm,17,,,,,,,,23
6/18/2018,10am-12pm,,,,,,,,,
6/18/2018,12pm-2pm,,33,16,,,25,,,
6/18/2018,12pm-2pm,,,,32,,,,,
6/18/2018,12pm-2pm,,,,,,,6,,37
6/18/2018,12pm-2pm,,,,,,,,,
6/18/2018,12pm-2pm,,,,,39,,,,
6/18/2018,2pm-4pm,,,,,,25,,,
6/18/2018,2pm-4pm,2,16,,24,,11,30,,
6/18/2018,2pm-4pm,,,10,,,,,,
6/18/2018,12pm-2pm,,,,,,,,,
6/19/2018,8am-10am,,37,,12,,,,21,
6/19/2018,8am-10am,,,,,,,,,
6/19/2018,8am-10am,,,,,,21,,33,
6/19/2018,10am-12pm,,,,,,,5,11,
6/19/2018,10am-12pm,,,,,18,,,,12
6/19/2018,10am-12pm,,,22,,,,,,
6/19/2018,10am-12pm,,,39,,,,,,
6/19/2018,12pm-2pm,,,22,,,10,,,
6/19/2018,10am-12pm,6,,,,,2,,,
6/19/2018,12pm-2pm,25,,,,35,,23,,29
6/19/2018,12pm-2pm,,,,,,11,27,,27
6/19/2018,2pm-4pm,,,17,,,,,,
6/19/2018,12pm-2pm,21,,,,,,,,
6/19/2018,12pm-2pm,,,,,35,,,,
6/19/2018,2pm-4pm,,,,6,,,5,,
6/19/2018,2pm-4pm,,,,15,,35,,38,
6/19/2018,4pm-6pm,0,,,25,,29,,,
6/19/2018,4pm-6pm,,,16,16,29,,,,
6/19/2018,4pm-6pm,,,31,,13,,,,
6/19/2018,6pm-8pm,14,,,37,,,26,,
6/19/2018,6pm-8pm,,,,,,,,31,5
6/20/2018,8am-10am,,,,28,,29,,,
6/20/2018,8am-10am,0,,,,25,,,,
6/20/2018,10am-12pm,8,,,6,,,,,26
6/20/2018,10am-12pm,,,,,,9,,,
6/20/2018,10am-12pm,2,,,,,,,,
6/20/2018,12pm-2pm,,,,20,,,,,35
6/20/2018,12pm-2pm,,,,16,,31,,,
6/20/2018,10am-12pm,,,,8,,,,,15
6/20/2018,12pm-2pm,,5,,,,,,,
6/20/2018,12pm-2pm,36,,,,,,,,
6/20/2018,12pm-2pm,,,8,,15,,,15,
6/20/2018,2pm-4pm,,36,,10,,37,,,
6/20/2018,2pm-4pm,,15,22,,,,,,
6/20/2018,2pm-4pm,,,,,,,36,,38
6/20/2018,4pm-6pm,,,,,,,,,
6/20/2018,4pm-6pm,,,1,,,,,,
6/20/2018,6pm-8pm,,,,,26,,,3,
6/20/2018,6pm-8pm,19,,,,,,,,
6/21/2018,8am-10am,,,39,31,,,31,,
6/21/2018,10am-12pm,,,,,,35,,,29
6/21/2018,12pm-2pm,,3,,,,,1,,
6/21/2018,12pm-2pm,,,,,,,13,,
6/21/2018,12pm-2pm,,,15,,,,,,16
6/21/2018,2pm-4pm,,,25,,,10,22,31,
6/23/2018,8am-10am,0,,,,24,,,,
6/23/2018,8am-10am,22,,,30,,,34,,
6/23/2018,10am-12pm,,,,,,,,,
6/23/2018,10am-12pm,5,,,38,,,,16,
6/23/2018,10am-12pm,37,,,,,15,,,3
6/23/2018,10am-12pm,,,,,,,,,
6/23/2018,12pm-2pm,,10,,,,26,22,,
6/23/2018,12pm-2pm,,,,,,4,,,
6/23/2018,12pm-2pm,,,,,,,,1,
6/23/2018,2pm-4pm,,,,,,,7,,
6/23/2018,12pm-2pm,,,,,,,,23,31
6/23/2018,12pm-2pm,39,9,,4,,,,,18
6/23/2018,2pm-4pm,,,3,,,,18,,
6/23/2018,2pm-4pm,,,,,,,,,
6/23/2018,2pm-4pm,,,,28,,,,,3
6/23/2018,2pm-4pm,26,,,,,,,37,
6/23/2018,12pm-2pm,,,,,,,,25,
6/23/2018,4pm-6pm,,,24,,,30,,,
6/18/2018,2pm-4pm,,,,,8,,6,,
6/18/2018,4pm-6pm,,,23,31,34,,,,
6/20/2018,12pm-2pm,,,,,,,,,
6/20/2018,2pm-4pm,,8,,,12,,,,38
6/24/2018,8am-10am,,,,,27,,32,,
6/24/2018,8am-10am,38,,,,21,,,,36
6/24/2018,10am-12pm,,,34,,,,,,
6/24/2018,10am-12pm,36,22,,,,,,35,
6/24/2018,10am-12pm,,,,9,,,,,
6/24/2018,10am-12pm,,,,,,,,37,
6/24/2018,12pm-2pm,,,,,,,,,25
6/24/2018,12pm-2pm,,,,,,,,38,28
6/24/2018,12pm-2pm,,32,,0,,,,,
6/24/2018,12pm-2pm,,6,,4,5,,,,
6/24/2018,12pm-2pm,,,,,,,2,,
6/24/2018,2pm-4pm,39,,,,,,7,33,
6/24/2018,10am-12pm,,,,,,33,,,15
6/24/2018,12pm-2pm,,,8,,,,,,15
6/24/2018,2pm-4pm,,,,,38,,,,
6/24/2018,2pm-4pm,,,,11,,,6,20,
6/24/2018,2pm-4pm,,39,,,,,,,
6/24/2018,4pm-6pm,,,,9,,,,,
6/24/2018,4pm-6pm,4,,24,,2,,,,
6/24/2018,6pm-8pm,,,,,37,,,,
6/25/2018,8am-10am,,35,,,,,25,,25
6/25/2018,8am-10am,25,23,,,30,,,,23
6/25/2018,8am-10am,,,,,1,,,,
6/25/2018,10am-12pm,26,,,,4,,,,
6/25/2018,10am-12pm,,,,,,,,,16
6/25/2018,10am-12pm,17,,28,,29,,,1,
6/25/2018,10am-12pm,,,,20,,,,,
6/25/2018,10am-12pm,,,22,13,37,,,,38
6/25/2018,12pm-2pm,,,,,38,13,37,,37
6/25/2018,12pm-2pm,,,,36,,38,,,
6/25/2018,12pm-2pm,,,,4,20,,,,
6/25/2018,2pm-4pm,,,,,,,,,
6/25/2018,2pm-4pm,,,,,,18,,,31
6/25/2018,2pm-4pm,,,,2,23,16,,,
6/25/2018,2pm-4pm,,,,,,,38,,
6/25/2018,4pm-6pm,,39,,,,,,,
6/25/2018,4pm-6pm,,0,,11,,,,,
6/25/2018,6pm-8pm,,,,,,,,,
6/26/2018,8am-10am,,,,4,,,,,
6/26/2018,10am-12pm,18,,,0,,,0,,
6/26/2018,10am-12pm,,,18,,25,,34,,
6/26/2018,10am-12pm,,,,7,,,,,
6/26/2018,10am-12pm,,,31,4,,,,,
6/26/2018,10am-12pm,8,,,,6,4,,,
6/26/2018,12pm-2pm,24,,,,,31,,,
6/26/2018,12pm-2pm,,,18,0,,1,,,
6/26/2018,12pm-2pm,,0,37,3,,,,20,
6/26/2018,12pm-2pm,,,,6,,,37,,
6/26/2018,12pm-2pm,,,,29,,,10,,
6/26/2018,12pm-2pm,,,,,,,,,
6/26/2018,2pm-4pm,,7,,,,28,,,
6/26/2018,8am-10am,,,,,,,4,,
6/26/2018,10am-12pm,39,,,,15,,,,4
6/26/2018,2pm-4pm,,,,,,,,,
6/26/2018,2pm-4pm,25,,,35,,,,,28
6/26/2018,2pm-4pm,,11,8,,,,,2,
6/26/2018,4pm-6pm,,,,,,,,,
6/26/2018,4pm-6pm,,1,22,,,,34,6,
6/26/2018,4pm-6pm,,12,,,1,,20,24,
6/26/2018,6pm-8pm,,,,,39,,15,,
6/26/2018,6pm-8pm,,,,,,8,,,
6/30/2018,8am-10am,,,,16,8,,,,0
6/30/2018,12pm-2pm,,,,,,,,,
6/30/2018,12pm-2pm,,,,,,,,,
6/30/2018,8am-10am,,,,,,,,15,
6/30/2018,10am-12pm,,,,22,,,,,
6/30/2018,2pm-4pm,8,,18,,8,13,,36,
6/30/2018,2pm-4pm,35,,,,,,,22,
6/30/2018,4pm-6pm,,,24,,,,,,
7/1/2018,8am-10am,,8,,,,,,,
7/1/2018,8am-10am,,,38,,,,,,18
7/1/2018,10am-12pm,,,32,,,,,,29
7/1/2018,10am-12pm,26,,13,,,,,,
7/1/2018,12pm-2pm,,,,,,9,,,
7/1/2018,12pm-2pm,,,35,17,,,,,
7/1/2018,2pm-4pm,,,14,,,,,,
7/1/2018,4pm-6pm,,13,,,,6,19,13,
7/1/2018,2pm-4pm,,,,,29,,,,
7/1/2018,4pm-6pm,,,,,,4,,37,
6/27/2018,12pm-2pm,,,,,,19,,,
7/2/2018,8am-10am,,25,,,,,,,12
7/2/2018,10am-12pm,,22,,,6,,,,
7/2/2018,10am-12pm,22,,,,,,,,4
7/2/2018,8am-10am,,,,1,,,,,
7/2/2018,10am-12pm,,,39,,,,,,
7/2/2018,10am-12pm,,,,21,11,,,,
7/2/2018,10am-12pm,31,21,,,,,,,
7/2/2018,12pm-2pm,,,1,,,,,,8
7/2/2018,12pm-2pm,,30,,,3,,30,,
7/2/2018,12pm-2pm,,,,,,12,33,,
7/2/2018,12pm-2pm,,,,29,,,5,,
7/2/2018,2pm-4pm,,,,4,,,,,
7/2/2018,2pm-4pm,,,,,,,,20,
7/2/2018,12pm-2pm,,,,,,,,,
7/2/2018,2pm-4pm,,31,,,18,,,,
7/2/2018,4pm-6pm,,4,,,,,7,,
7/2/2018,6pm-8pm,,,,,,,27,31,
7/3/2018,8am-10am,35,,,,,,33,,
7/3/2018,8am-10am,,,,,,27,,,19
7/3/2018,10am-12pm,34,,23,,9,,32,,36
7/3/2018,8am-10am,28,,,20,,,,,13
7/3/2018,10am-12pm,,,,8,16,,,,
7/3/2018,10am-12pm,,,,,,,,,
7/3/2018,12pm-2pm,9,,14,,23,,,18,35
7/3/2018,12pm-2pm,,,,,,,,16,
7/3/2018,12pm-2pm,,1,,,,,,6,
7/3/2018,12pm-2pm,,,17,,,,,,
7/3/2018,2pm-4pm,,,,,,,,,
7/3/2018,2pm-4pm,,,1,,,,,,21
7/3/2018,2pm-4pm,,,,,,,,,
7/3/2018,2pm-4pm,,,,,,,,,
7/3/2018,12pm-2pm,,,,,,,,,36
7/3/2018,4pm-6pm,,,,,26,,,,
7/3/2018,4pm-6pm,8,,,,,3,,,5
7/3/2018,4pm-6pm,,,,,27,,,,27
7/3/2018,6pm-8pm,,,,,,,,,
7/3/2018,6pm-8pm,,,,,,,,,
7/4/2018,8am-10am,,,5,1,,21,,,
7/4/2018,8am-10am,,,,4,,16,,,
7/4/2018,8am-10am,,,,,,,,25,
7/4/2018,10am-12pm,,,,,,9,,,
7/4/2018,10am-12pm,,,,,37,,,,
7/4/2018,10am-12pm,,,,,,,,,
7/4/2018,10am-12pm,,,,,,,,,
7/4/2018,12pm-2pm,,,,,,,,,
7/4/2018,12pm-2pm,,,,8,,23,,4,
7/4/2018,12pm-2pm,,,,,,,,,
7/4/2018,2pm-4pm,27,20,15,,27,34,,,
7/4/2018,2pm-4pm,,,,,,35,,,37
7/4/2018,2pm-4pm,17,,,,,,,,
7/4/2018,4pm-6pm,,,,,,,,,25
7/4/2018,4pm-6pm,,,,,37,11,8,,35
7/4/2018,4pm-6pm,,,,35,26,,,,
7/4/2018,6pm-8pm,,,,,0,,,,
7/4/2018,6pm-8pm,,,,,,34,,27,
7/5/2018,8am-10am,,,29,,,,,,15
7/5/2018,10am-12pm,,,14,,35,,38,,
7/5/2018,2pm-4pm,,,35,,,,,,
7/6/2018,12pm-2pm,0,,,,,,28,,
7/7/2018,8am-10am,,,,,29,,,36,
7/7/2018,8am-10am,,,14,,,11,,,
7/7/2018,10am-12pm,,,,,9,31,,,
7/7/2018,10am-12pm,,,34,,,,,,
7/7/2018,12pm-2pm,,28,1,30,,,,17,16
7/7/2018,12pm-2pm,,,17,,7,,,,19
7/7/2018,12pm-2pm,,,,,15,,,,
7/7/2018,2pm-4pm,,3,,,0,,,22,
7/7/2018,12pm-2pm,,,,,,,8,8,
7/7/2018,2pm-4pm,,,31,,,37,,,
7/7/2018,2pm-4pm,,,,,36,,,,
7/7/2018,2pm-4pm,,,,,,,34,,16
7/7/2018,10am-12pm,,3,,,,17,,,
6/6/2018,12pm-2pm,28,,,33,,35,,8,
7/7/2018,4pm-6pm,,23,,,,38,,,3
7/7/2018,4pm-6pm,,,,,,38,,,22
7/7/2018,6pm-8pm,,,,,,,4,39,
7/8/2018,8am-10am,,,29,,,,,,
7/8/2018,10am-12pm,,,,,,,13,35,
7/8/2018,8am-10am,32,,,,,,,,
7/8/2018,8am-10am,,,,,,,,,
7/8/2018,10am-12pm,,,,,,17,,,
7/8/2018,10am-12pm,27,,,,,1,,,
7/8/2018,12pm-2pm,,,,,35,,,19,
7/8/2018,12pm-2pm,,,,,,,,,
7/8/2018,12pm-2pm,,,,,,,,,35
7/8/2018,2pm-4pm,,,,33,5,,,,
7/8/2018,2pm-4pm,,,,19,,31,,,
7/8/2018,2pm-4pm,,,,,23,,23,,
7/8/2018,12pm-2pm,,,,,,,,,35
7/8/2018,2pm-4pm,,25,,34,,,,,
7/8/2018,4pm-6pm,,18,14,,,,,39,
7/8/2018,6pm-8pm,,13,25,,,,,,
7/9/2018,8am-10am,34,,38,,,,,,
7/9/2018,8am-10am,,,,13,,,,30,11
7/9/2018,8am-10am,,,,,,,17,,
7/9/2018,10am-12pm,,,,,,,,27,20
7/9/2018,10am-12pm,,,,,19,,,,
7/9/2018,10am-12pm,15,,,14,5,,,26,
7/9/2018,10am-12pm,,,,,19,4,33,,
7/9/2018,2pm-4pm,,,,,,,32,,
7/9/2018,4pm-6pm,,,,,,,,7,
7/9/2018,4pm-6pm,7,11,,,,,,,
7/9/2018,6pm-8pm,,,,,,,,,
7/10/2018,8am-10am,24,,36,,,,,8,18
7/10/2018,8am-10am,25,,,,,19,,,
7/10/2018,12pm-2pm,,,,,13,,,,37
7/10/2018,2pm-4pm,,29,,,33,,,6,25
7/10/2018,10am-12pm,14,,,,33,,,,
7/10/2018,10am-12pm,,,,,17,30,27,,
7/10/2018,12pm-2pm,,,,,37,,,8,22
7/10/2018,12pm-2pm,,,,,,,29,,
7/10/2018,12pm-2pm,,36,,,,,,,
7/10/2018,12pm-2pm,12,,,,,,,28,
7/10/2018,2pm-4pm,8,,,,,,,,
7/10/2018,2pm-4pm,,,10,,,,22,,
7/10/2018,2pm-4pm,,9,14,,31,33,,,
7/10/2018,4pm-6pm,,,,21,,17,,,
7/10/2018,2pm-4pm,,12,,,,,9,,23
7/10/2018,4pm-6pm,,,27,,,,,,27
7/10/2018,6pm-8pm,,,,,17,,,23,
7/10/2018,4pm-6pm,,27,,,,,,,
7/11/2018,8am-10am,,,39,,,,,,
7/11/2018,8am-10am,22,,,,26,,26,38,
7/11/2018,8am-10am,,,29,2,,,7,13,
7/11/2018,10am-12pm,,,,,,,,15,
7/11/2018,10am-12pm,,,,,,,,,
7/11/2018,12pm-2pm,,,,27,27,,,2,4
7/11/2018,2pm-4pm,,,,,,,,,
7/11/2018,2pm-4pm,,,,,13,,16,,
7/11/2018,2pm-4pm,22,,35,,,,,,
7/11/2018,4pm-6pm,,27,,30,,,,,
7/11/2018,4pm-6pm,,,,,,,,,
7/11/2018,4pm-6pm,15,,,,,,,,
7/11/2018,6pm-8pm,,,,,,,5,,14
7/11/2018,6pm-8pm,,,,,22,13,,,
7/12/2018,8am-10am,,,,,,,,39,
7/12/2018,10am-12pm,,,,12,13,,10,,
7/12/2018,12pm-2pm,,,,,,,,,
7/12/2018,12pm-2pm,,37,,,,,,,
7/12/2018,2pm-4pm,,,37,,,,,,
7/12/2018,10am-12pm,,,,,,12,,,
7/12/2018,4pm-6pm,,,,,,,,37,
7/12/2018,4pm-6pm,,,,13,10,,,,22
7/14/2018,8am-10am,,,2,,37,,,,0
7/14/2018,8am-10am,,33,,,6,27,,,31
7/14/2018,10am-12pm,,,,,,,,6,5
7/14/2018,10am-12pm,,29,19,,,,,,
7/14/2018,12pm-2pm,,,28,,,,,,
7/14/2018,2pm-4pm,,,,,35,,,,
7/14/2018,2pm-4pm,18,,,,29,,,,
7/14/2018,2pm-4pm,,,,,,,22,,
7/14/2018,4pm-6pm,,,,16,,,27,11,
7/14/2018,4pm-6pm,,,,19,,,,,
7/14/2018,4pm-6pm,,,,,,,,32,
7/14/2018,4pm-6pm,,,33,,,,,,
7/14/2018,6pm-8pm,,6,,,,,,,
7/14/2018,6pm-8pm,,,,,,,,,
7/14/2018,10am-12pm,,,,,14,,,,29
7/14/2018,12pm-2pm,33,,,,,,,,
7/15/2018,8am-10am,,30,,,,,,,
7/15/2018,10am-12pm,,,,,,6,1,32,
7/15/2018,10am-12pm,,29,18,,,,,,
7/15/2018,8am-10am,14,,,25,,,,37,
7/15/2018,12pm-2pm,,,,,31,,37,,
7/15/2018,12pm-2pm,32,10,,,,,,,
7/15/2018,2pm-4pm,,22,,,,,,,
7/15/2018,2pm-4pm,,21,18,,,27,39,19,
7/15/2018,2pm-4pm,30,,,,20,17,,,
7/15/2018,12pm-2pm,13,27,,,,,,6,
7/15/2018,2pm-4pm,,18,,,1,39,,,10
7/15/2018,4pm-6pm,3,11,,,,14,,,
7/2/2018,4pm-6pm,24,,,,,,,,7
7/15/2018,6pm-8pm,2,,,22,11,,8,,
7/16/2018,8am-10am,,,,,,,,,
7/16/2018,8am-10am,37,31,,,,,,7,
7/16/2018,10am-12pm,,,,,,,,10,
7/16/2018,10am-12pm,28,39,33,,,34,,,
7/16/2018,10am-12pm,,,33,,,,6,,
7/16/2018,10am-12pm,,,,,,,,,
7/16/2018,12pm-2pm,19,,,,,,,,12
7/16/2018,12pm-2pm,,,,30,,9,,,
7/16/2018,12pm-2pm,,,,,,,5,,
7/16/2018,2pm-4pm,,,,,,,,,
7/16/2018,2pm-4pm,,31,,,,,17,23,
7/16/2018,4pm-6pm,,,,,,,,,
7/16/2018,4pm-6pm,,11,,,,8,,26,26
7/16/2018,6pm-8pm,,,,,,,,,21
7/17/2018,8am-10am,,,,,15,,,,21
7/17/2018,8am-10am,,,,,,,,13,
7/17/2018,10am-12pm,26,38,,,,,,3,
7/17/2018,10am-12pm,,,,22,,,3,,23
7/17/2018,10am-12pm,,,,,,,,19,
7/17/2018,12pm-2pm,,,,,,14,,,
7/17/2018,12pm-2pm,20,,,,,31,,,
7/17/2018,12pm-2pm,,24,,,,,,2,
7/17/2018,2pm-4pm,30,25,13,36,,,,,
7/17/2018,2pm-4pm,,,18,17,6,,,,
7/17/2018,4pm-6pm,,,,,,2,,28,
7/17/2018,4pm-6pm,,,,27,31,,,,
7/17/2018,6pm-8pm,,,,10,,,,,6
7/18/2018,8am-10am,,,,,,,,,
7/18/2018,10am-12pm,,,,21,,13,19,,
7/18/2018,10am-12pm,,39,,,,,,,
7/18/2018,8am-10am,,32,20,,1,,,,2
7/18/2018,10am-12pm,29,,,,,,,,
7/18/2018,10am-12pm,22,,,,16,,,,16
7/18/2018,12pm-2pm,,,,,,,,13,29
7/18/2018,12pm-2pm,,2,,,,,33,6,
7/18/2018,12pm-2pm,,,,11,,,,39,16
7/18/2018,12pm-2pm,,37,,,,,17,6,
7/18/2018,12pm-2pm,14,18,,,,10,,,
7/18/2018,2pm-4pm,,,,0,,,,,
7/18/2018,2pm-4pm,,,39,,,,,32,
7/18/2018,2pm-4pm,,,,,,,,,
7/18/2018,4pm-6pm,,,,29,29,,,,
7/18/2018,4pm-6pm,,,7,,,,14,,
7/18/2018,6pm-8pm,,,,,,7,,,
7/19/2018,8am-10am,,,,,,,,,
7/19/2018,10am-12pm,2,,,,,,20,,
7/19/2018,12pm-2pm,,,,,,22,,,
7/19/2018,10am-12pm,,,18,,,,11,,30
7/19/2018,12pm-2pm,,,22,,34,,35,28,
7/19/2018,12pm-2pm,,19,,,,,1,22,
7/19/2018,2pm-4pm,,,,,,,,10,36
7/19/2018,2pm-4pm,,,28,,21,,,,
7/21/2018,8am-10am,,,,,,,,,
7/21/2018,8am-10am,,,5,15,,,,36,
7/21/2018,10am-12pm,,,,6,,,,,
7/21/2018,10am-12pm,,,,7,,22,,,
7/21/2018,12pm-2pm,,,,,,17,,,
7/21/2018,12pm-2pm,,,,2,,27,13,,
7/21/2018,12pm-2pm,,,,,,,,,6
7/21/2018,2pm-4pm,,19,,,,,9,12,
